"Organization ID","Company name","NAIC ID","Total number of confirmed complaints","Total policies","Complaint Index","Year of policy count","Line of coverage"
"3561","MARKEL AMERICAN INSURANCE COMPANY","28932","0","2293","0","2024","Automobile"
"3575","PHILADELPHIA INDEMNITY INSURANCE COMPANY","18058","0","17747","0","2024","Automobile"
"3585","FIRST LIBERTY INSURANCE CORPORATION, THE","33588","0","120","0","2024","Automobile"
"3586","LM INSURANCE CORPORATION","33600","0","65","0","2024","Automobile"
"3607","USAA CASUALTY INSURANCE COMPANY","25968","58","257542","2.11","2024","Automobile"
"3610","AMERICAN FAMILY CONNECT PROPERTY AND CASUALTY INSURANCE COMPANY","29068","4","25550","1.46","2024","Automobile"
"3636","LIBERTY INSURANCE CORPORATION","42404","0","103","0","2024","Automobile"
"3640","TRAVELERS PERSONAL SECURITY INSURANCE COMPANY","36145","0","125","0","2024","Automobile"
"3644","INTEGON NATIONAL INSURANCE COMPANY","29742","1","1224","7.64","2024","Automobile"
"3645","AMERICAN ALTERNATIVE INSURANCE CORPORATION","19720","0","33","0","2024","Automobile"
"3663","SAFETY NATIONAL CASUALTY CORPORATION","15105","1","239","39.14","2024","Automobile"
"3674","XL SPECIALTY INSURANCE COMPANY","37885","0","45","0","2024","Automobile"
"3700","YOUNG AMERICA INSURANCE COMPANY","27090","0","156","0","2024","Automobile"
"3722","WESTCHESTER FIRE INSURANCE COMPANY","10030","0","12","0","2024","Automobile"
"3732","GEICO COUNTY MUTUAL INSURANCE COMPANY","29181","26","390583","0.62","2024","Automobile"
"3745","BERKLEY REGIONAL INSURANCE COMPANY","29580","0","4717","0","2024","Automobile"
"3755","HDI SEGUROS, S.A. DE C.V.",,"0","19181","0","2024","Automobile"
"3757","GRANADA INDEMNITY COMPANY","38148","0","22","0","2024","Automobile"
"3762","LIBERTY COUNTY MUTUAL INSURANCE COMPANY","19544","24","293224","0.77","2024","Automobile"
"3808","GREAT DIVIDE INSURANCE COMPANY","25224","0","132","0","2024","Automobile"
"3839","BROTHERHOOD MUTUAL INSURANCE COMPANY","13528","0","1227","0","2024","Automobile"
"3848","FARMERS LLOYDS INSURANCE COMPANY OF TEXAS","13938","1","7128","1.31","2024","Automobile"
"3871","PREFERRED PROFESSIONAL INSURANCE COMPANY","36234","0","6","0","2024","Automobile"
"3875","TRAVELERS HOME AND MARINE INSURANCE COMPANY, THE","27998","0","10219","0","2024","Automobile"
"3885","EVEREST NATIONAL INSURANCE COMPANY","10120","0","873","0","2024","Automobile"
"3915","HANOVER AMERICAN INSURANCE COMPANY, THE","36064","0","26","0","2024","Automobile"
"7621","GATEWAY INSURANCE COMPANY","28339","1","8","1169.18","2024","Automobile"
"7742","TRISURA INSURANCE COMPANY","22225","0","4478","0","2024","Automobile"
"7765","NATIONAL GENERAL ASSURANCE COMPANY","42447","0","803","0","2024","Automobile"
"7842","HARCO NATIONAL INSURANCE COMPANY","26433","0","9","0","2024","Automobile"
"8041","WEST AMERICAN INSURANCE COMPANY","44393","0","253","0","2024","Automobile"
"8116","TRUMBULL INSURANCE COMPANY","27120","2","33976","0.55","2024","Automobile"
"8119","T.H.E. INSURANCE COMPANY","12866","0","7","0","2024","Automobile"
"8123","PROPERTY AND CASUALTY INSURANCE COMPANY OF HARTFORD","34690","0","44","0","2024","Automobile"
"8126","BENCHMARK INSURANCE COMPANY","41394","0","510","0","2024","Automobile"
"8129","BRISTOL WEST SPECIALTY INSURANCE COMPANY","33120","0","129","0","2024","Automobile"
"8772","MID-CONTINENT ASSURANCE COMPANY","15380","0","1060","0","2024","Automobile"
"9089","OBSIDIAN INSURANCE COMPANY","35602","0","131","0","2024","Automobile"
"9114","STARNET INSURANCE COMPANY","40045","0","21","0","2024","Automobile"
"9126","ACCREDITED SURETY AND CASUALTY COMPANY, INC.","26379","1","470","19.9","2024","Automobile"
"9248","OHIO SECURITY INSURANCE COMPANY","24082","1","2704","3.46","2024","Automobile"
"9277","ZURICH AMERICAN INSURANCE COMPANY OF ILLINOIS","27855","0","51","0","2024","Automobile"
"9331","TRANSGUARD INSURANCE COMPANY OF AMERICA, INC.","28886","0","104","0","2024","Automobile"
"9393","PHARMACISTS MUTUAL INSURANCE COMPANY","13714","0","84","0","2024","Automobile"
"9508","QUALITAS INSURANCE COMPANY","14133","0","2904","0","2024","Automobile"
"9583","CHUBB NATIONAL INSURANCE COMPANY","10052","1","9543","0.98","2024","Automobile"
"9730","ACCELERANT NATIONAL INSURANCE COMPANY","10220","0","194","0","2024","Automobile"
"9764","UTICA LLOYD'S OF TEXAS","10990","0","400","0","2024","Automobile"
"10087","ZURICH AMERICAN INSURANCE COMPANY","16535","4","1304","28.69","2024","Automobile"
"11174","SENTINEL INSURANCE COMPANY, LTD.","11000","0","7409","0","2024","Automobile"
"12324","ALLMERICA FINANCIAL BENEFIT INSURANCE COMPANY","41840","0","1493","0","2024","Automobile"
"13994","AMERICAN SENTINEL INSURANCE COMPANY","17965","0","2","0","2024","Automobile"
"14206","INCLINE CASUALTY COMPANY","11090","0","2659","0","2024","Automobile"
"14640","ROCK RIDGE INSURANCE COMPANY","11089","0","261","0","2024","Automobile"
"14785","PENNSYLVANIA MANUFACTURERS INDEMNITY COMPANY","41424","0","9","0","2024","Automobile"
"14911","ATLANTIC SPECIALTY INSURANCE COMPANY","27154","0","267","0","2024","Automobile"
"14916","CLEAR BLUE INSURANCE COMPANY","28860","1","2654","3.52","2024","Automobile"
"15014","ENCOMPASS INDEMNITY COMPANY","15130","3","1188","23.62","2024","Automobile"
"15429","MITSUI SUMITOMO INSURANCE COMPANY OF AMERICA","20362","0","88","0","2024","Automobile"
"15539","MANUFACTURERS ALLIANCE INSURANCE COMPANY","36897","0","113","0","2024","Automobile"
"15643","LOYA INSURANCE COMPANY","11198","117","179689","6.09","2024","Automobile"
"16252","ADDISON INSURANCE COMPANY","10324","0","23","0","2024","Automobile"
"17006","ENCOMPASS INDEPENDENT INSURANCE COMPANY","11251","2","3845","4.87","2024","Automobile"
"17025","ACADIA INSURANCE COMPANY","31325","0","149","0","2024","Automobile"
"17026","ENCOMPASS HOME AND AUTO INSURANCE COMPANY","11252","0","5","0","2024","Automobile"
"17078","ENCOMPASS INSURANCE COMPANY OF AMERICA","10071","0","38","0","2024","Automobile"
"17079","ENCOMPASS PROPERTY AND CASUALTY COMPANY","10072","0","60","0","2024","Automobile"
"17330","AMERICAN SUMMIT INSURANCE COMPANY","19623","1","469","19.94","2024","Automobile"
"17678","GERMANIA SELECT INSURANCE COMPANY","11521","2","69395","0.27","2024","Automobile"
"17916","STILLWATER INSURANCE COMPANY","25180","0","630","0","2024","Automobile"
"18147","SOMPO AMERICA FIRE & MARINE INSURANCE COMPANY","38997","0","7","0","2024","Automobile"
"18403","INTREPID INSURANCE COMPANY","10749","0","103","0","2024","Automobile"
"19251","HUDSON INSURANCE COMPANY","25054","0","495","0","2024","Automobile"
"19387","ANA COMPANIA DE SEGUROS, S.A. DE C.V.",,"0","7007","0","2024","Automobile"
"19522","AIG SEGUROS MEXICO, S.A. DE C.V.",,"0","1334","0","2024","Automobile"
"19531","GM NATIONAL INSURANCE COMPANY","42897","0","5080","0","2024","Automobile"
"19695","CHUBB SEGUROS MEXICO, S.A.",,,"10469",,"2024","Automobile"
